player_id,active_days,total_recharge,total_profit,total_bet,burn_per_day,loss_pct,first_active,last_active,vip_level,lifetime_recharge,lifetime_withdraw,pr_group
37440477,3,1560.00,-2302.20,20284.00,767.40,147.6,2026-01-28,2026-01-30,0,0.00,0.00,PR85-95_fast
18648869,7,3000.00,-5365.90,24941.50,766.56,178.9,2026-01-09,2026-01-24,0,0.00,0.00,PR85-95_fast
51304919,14,4100.00,-10707.15,63480.90,764.80,261.2,2026-01-04,2026-01-30,0,0.00,0.00,PR85-95_fast
31081347,7,4300.00,-5352.98,24726.80,764.71,124.5,2026-01-08,2026-01-30,0,0.00,0.00,PR85-95_fast
20037771,1,200.00,-764.40,2468.00,764.40,382.2,2026-01-15,2026-01-15,0,0.00,0.00,PR85-95_fast
68292431,4,300.00,-3051.67,18897.00,762.92,1017.2,2026-01-20,2026-01-25,0,0.00,0.00,PR85-95_fast
41452405,7,1200.00,-5326.07,26306.00,760.87,443.8,2026-01-09,2026-01-29,0,0.00,0.00,PR85-95_fast
25600223,3,500.00,-2280.36,8459.00,760.12,456.1,2026-01-14,2026-01-16,0,0.00,0.00,PR85-95_fast
86275252,2,300.00,-1519.55,6955.00,759.78,506.5,2026-01-27,2026-01-29,0,0.00,0.00,PR85-95_fast
14721389,11,2720.00,-8354.32,30177.00,759.48,307.1,2026-01-01,2026-01-18,0,0.00,0.00,PR85-95_fast
52780011,1,1000.00,-757.40,6453.50,757.40,75.7,2026-01-20,2026-01-20,0,0.00,0.00,PR85-95_fast
10387022,3,2000.00,-2265.75,6939.00,755.25,113.3,2026-01-11,2026-01-23,0,0.00,0.00,PR85-95_fast
15806170,2,500.00,-1509.15,8789.00,754.58,301.8,2026-01-04,2026-01-09,0,0.00,0.00,PR85-95_fast
48781840,1,1000.00,-754.00,2020.00,754.00,75.4,2026-01-02,2026-01-02,0,0.00,0.00,PR85-95_fast
39583260,2,500.00,-1505.37,16309.50,752.69,301.1,2026-01-30,2026-01-31,0,0.00,0.00,PR85-95_fast
18654290,3,1000.00,-2255.06,4927.40,751.69,225.5,2026-01-12,2026-01-19,0,0.00,0.00,PR85-95_fast
72876689,1,500.00,-749.53,17624.00,749.53,149.9,2026-01-30,2026-01-30,0,0.00,0.00,PR85-95_fast
17260305,2,1300.00,-1498.60,8909.00,749.30,115.3,2026-01-09,2026-01-13,0,0.00,0.00,PR85-95_fast
17824559,4,2312.00,-2996.36,12580.00,749.09,129.6,2026-01-01,2026-01-18,0,0.00,0.00,PR85-95_fast
67167582,4,800.00,-2993.30,9754.50,748.33,374.2,2026-01-17,2026-01-23,0,0.00,0.00,PR85-95_fast
28254104,6,600.00,-4489.36,10549.60,748.23,748.2,2026-01-01,2026-01-22,0,0.00,0.00,PR85-95_fast
44025343,1,800.00,-746.50,16063.20,746.50,93.3,2026-01-09,2026-01-09,0,0.00,0.00,PR85-95_fast
10787466,1,500.00,-745.20,1828.00,745.20,149.0,2026-01-08,2026-01-08,0,0.00,0.00,PR85-95_fast
78298657,14,2300.00,-10414.76,31649.00,743.91,452.8,2026-01-09,2026-01-31,0,0.00,0.00,PR85-95_fast
71766774,7,6750.00,-5207.04,12970.00,743.86,77.1,2026-01-01,2026-01-28,0,0.00,0.00,PR85-95_fast
14502698,13,1200.00,-9659.67,17518.10,743.05,805.0,2026-01-02,2026-01-26,0,0.00,0.00,PR85-95_fast
84281010,12,13302.00,-8902.85,130208.64,741.90,66.9,2026-01-01,2026-01-21,0,0.00,0.00,PR85-95_fast
20827706,1,500.00,-740.60,1569.50,740.60,148.1,2026-01-02,2026-01-02,0,0.00,0.00,PR85-95_fast
95751210,28,32050.00,-20735.80,206838.60,740.56,64.7,2026-01-01,2026-01-30,0,0.00,0.00,PR85-95_fast
19281254,1,2000.00,-739.38,12075.00,739.38,37.0,2026-01-19,2026-01-19,0,0.00,0.00,PR85-95_fast
29080571,3,1020.00,-2217.75,12177.17,739.25,217.4,2026-01-20,2026-01-27,0,0.00,0.00,PR85-95_fast
69961215,5,3500.00,-3695.30,278197.00,739.06,105.6,2026-01-09,2026-01-26,0,0.00,0.00,PR85-95_fast
27486633,1,1000.00,-739.00,2373.10,739.00,73.9,2026-01-17,2026-01-17,0,0.00,0.00,PR85-95_fast
41326999,1,1000.00,-738.64,2758.00,738.64,73.9,2026-01-25,2026-01-25,0,0.00,0.00,PR85-95_fast
60995206,16,1700.00,-11814.40,69513.75,738.40,695.0,2026-01-09,2026-01-31,0,0.00,0.00,PR85-95_fast
32189785,10,1600.00,-7380.60,51658.00,738.06,461.3,2026-01-01,2026-01-30,0,0.00,0.00,PR85-95_fast
55583283,9,5300.00,-6634.72,32896.68,737.19,125.2,2026-01-02,2026-01-20,0,0.00,0.00,PR85-95_fast
89058277,5,2300.00,-3681.00,13802.00,736.20,160.0,2026-01-13,2026-01-17,0,0.00,0.00,PR85-95_fast
16954811,3,800.00,-2205.02,21834.00,735.01,275.6,2026-01-09,2026-01-29,0,0.00,0.00,PR85-95_fast
87768369,8,9800.00,-5878.70,98579.00,734.84,60.0,2026-01-01,2026-01-18,0,0.00,0.00,PR85-95_fast
37373523,4,300.00,-2937.48,5324.00,734.37,979.2,2026-01-08,2026-01-13,0,0.00,0.00,PR85-95_fast
83936796,1,500.00,-734.11,8870.00,734.11,146.8,2026-01-18,2026-01-18,0,0.00,0.00,PR85-95_fast
69833006,2,500.00,-1465.68,8495.40,732.84,293.1,2026-01-23,2026-01-24,0,0.00,0.00,PR85-95_fast
55557197,3,5000.00,-2194.32,11128.16,731.44,43.9,2026-01-02,2026-01-25,0,0.00,0.00,PR85-95_fast
99774925,28,7890.00,-20479.74,338700.29,731.42,259.6,2026-01-03,2026-01-31,0,0.00,0.00,PR85-95_fast
84365061,1,200.00,-731.00,1010.00,731.00,365.5,2026-01-17,2026-01-17,0,0.00,0.00,PR85-95_fast
62625008,1,100.00,-730.17,20623.25,730.17,730.2,2026-01-17,2026-01-17,0,0.00,0.00,PR85-95_fast
23964392,2,2000.00,-1459.94,3288.00,729.97,73.0,2026-01-14,2026-01-15,0,0.00,0.00,PR85-95_fast
13270802,3,2000.00,-2189.90,8208.00,729.97,109.5,2026-01-03,2026-01-30,0,0.00,0.00,PR85-95_fast
84414779,7,4100.00,-5105.10,22378.00,729.30,124.5,2026-01-23,2026-01-31,0,0.00,0.00,PR85-95_fast
50287640,2,300.00,-1452.44,4161.00,726.22,484.1,2026-01-30,2026-01-31,0,0.00,0.00,PR85-95_fast
34369172,1,100.00,-725.10,2394.50,725.10,725.1,2026-01-31,2026-01-31,0,0.00,0.00,PR85-95_fast
38785306,1,100.00,-722.00,5375.00,722.00,722.0,2026-01-08,2026-01-08,0,0.00,0.00,PR85-95_fast
51443404,8,25800.00,-5764.90,181402.50,720.61,22.3,2026-01-21,2026-01-31,0,0.00,0.00,PR85-95_fast
56238204,5,2000.00,-3601.95,4443.00,720.39,180.1,2026-01-01,2026-01-22,0,0.00,0.00,PR85-95_fast
13260102,3,1000.00,-2160.80,18003.00,720.27,216.1,2026-01-11,2026-01-20,0,0.00,0.00,PR85-95_fast
52724502,3,1000.00,-2158.85,4112.00,719.62,215.9,2026-01-26,2026-01-28,0,0.00,0.00,PR85-95_fast
29119463,6,600.00,-4315.20,5239.00,719.20,719.2,2026-01-01,2026-01-23,0,0.00,0.00,PR85-95_fast
21183263,1,500.00,-718.75,1872.00,718.75,143.8,2026-01-03,2026-01-03,0,0.00,0.00,PR85-95_fast
53282685,1,500.00,-718.36,4262.00,718.36,143.7,2026-01-16,2026-01-16,0,0.00,0.00,PR85-95_fast
62785048,2,100.00,-1436.52,10634.00,718.26,1436.5,2026-01-29,2026-01-30,0,0.00,0.00,PR85-95_fast
28592072,3,3000.00,-2154.32,18206.50,718.11,71.8,2026-01-29,2026-01-31,0,0.00,0.00,PR85-95_fast
64363059,2,1800.00,-1434.28,8636.84,717.14,79.7,2026-01-16,2026-01-17,0,0.00,0.00,PR85-95_fast
87985514,3,700.00,-2150.90,4167.50,716.97,307.3,2026-01-05,2026-01-09,0,0.00,0.00,PR85-95_fast
45276066,9,16000.00,-6448.64,264944.40,716.52,40.3,2026-01-08,2026-01-18,0,0.00,0.00,PR85-95_fast
32602891,1,500.00,-716.00,2934.00,716.00,143.2,2026-01-31,2026-01-31,0,0.00,0.00,PR85-95_fast
66222496,1,400.00,-715.60,881.20,715.60,178.9,2026-01-21,2026-01-21,0,0.00,0.00,PR85-95_fast
75009850,4,500.00,-2860.34,3818.30,715.09,572.1,2026-01-20,2026-01-23,0,0.00,0.00,PR85-95_fast
83677052,3,1600.00,-2145.04,15717.00,715.01,134.1,2026-01-18,2026-01-26,0,0.00,0.00,PR85-95_fast
81830499,3,100.00,-2144.00,8416.00,714.67,2144.0,2026-01-02,2026-01-19,0,0.00,0.00,PR85-95_fast
61384384,5,700.00,-3573.34,9024.90,714.67,510.5,2026-01-15,2026-01-26,0,0.00,0.00,PR85-95_fast
50561465,2,300.00,-1425.90,4267.50,712.95,475.3,2026-01-11,2026-01-12,0,0.00,0.00,PR85-95_fast
11439126,11,2700.00,-7838.24,58916.65,712.57,290.3,2026-01-11,2026-01-28,0,0.00,0.00,PR85-95_fast
49024911,14,7000.00,-9967.00,71760.50,711.93,142.4,2026-01-01,2026-01-28,0,0.00,0.00,PR85-95_fast
49136817,6,4000.00,-4267.20,35207.50,711.20,106.7,2026-01-01,2026-01-16,0,0.00,0.00,PR85-95_fast
32069041,1,100.00,-710.72,7932.00,710.72,710.7,2026-01-07,2026-01-07,0,0.00,0.00,PR85-95_fast
26788651,1,1000.00,-710.00,6150.00,710.00,71.0,2026-01-26,2026-01-26,0,0.00,0.00,PR85-95_fast
94401020,4,2100.00,-2837.45,8669.41,709.36,135.1,2026-01-09,2026-01-18,0,0.00,0.00,PR85-95_fast
40229398,1,1000.00,-709.00,4888.00,709.00,70.9,2026-01-17,2026-01-17,0,0.00,0.00,PR85-95_fast
43931401,1,150.00,-708.19,7898.00,708.19,472.1,2026-01-14,2026-01-14,0,0.00,0.00,PR85-95_fast
88367790,7,4900.00,-4957.20,24342.00,708.17,101.2,2026-01-06,2026-01-21,0,0.00,0.00,PR85-95_fast
85756220,4,1000.00,-2823.46,18403.40,705.87,282.3,2026-01-06,2026-01-18,0,0.00,0.00,PR85-95_fast
70398843,5,4400.00,-3529.21,73784.00,705.84,80.2,2026-01-27,2026-01-31,0,0.00,0.00,PR85-95_fast
71929661,1,280.00,-704.65,6092.50,704.65,251.7,2026-01-27,2026-01-27,0,0.00,0.00,PR85-95_fast
13746448,1,500.00,-703.00,2059.50,703.00,140.6,2026-01-06,2026-01-06,0,0.00,0.00,PR85-95_fast
70743717,1,900.00,-702.08,4635.00,702.08,78.0,2026-01-16,2026-01-16,0,0.00,0.00,PR85-95_fast
45830241,1,200.00,-701.59,2746.70,701.59,350.8,2026-01-31,2026-01-31,0,0.00,0.00,PR85-95_fast
97779949,4,8800.00,-2799.30,29361.00,699.83,31.8,2026-01-01,2026-01-27,0,0.00,0.00,PR85-95_fast
19893826,1,200.00,-699.45,6001.00,699.45,349.7,2026-01-17,2026-01-17,0,0.00,0.00,PR85-95_fast
68752763,3,200.00,-2098.10,11694.00,699.37,1049.1,2026-01-01,2026-01-07,0,0.00,0.00,PR85-95_fast
82771439,5,5500.00,-3493.00,84275.50,698.60,63.5,2026-01-14,2026-01-21,0,0.00,0.00,PR85-95_fast
70261924,1,600.00,-697.70,3094.50,697.70,116.3,2026-01-24,2026-01-24,0,0.00,0.00,PR85-95_fast
56263532,5,1000.00,-3485.44,13073.00,697.09,348.5,2026-01-03,2026-01-28,0,0.00,0.00,PR85-95_fast
10414592,2,1000.00,-1393.84,5664.00,696.92,139.4,2026-01-20,2026-01-21,0,0.00,0.00,PR85-95_fast
50538429,5,450.00,-3484.15,7519.00,696.83,774.3,2026-01-04,2026-01-30,0,0.00,0.00,PR85-95_fast
94128695,6,6000.00,-4175.30,39456.00,695.88,69.6,2026-01-01,2026-01-24,0,0.00,0.00,PR85-95_fast
26249734,7,1800.00,-4870.49,12180.00,695.78,270.6,2026-01-06,2026-01-27,0,0.00,0.00,PR85-95_fast
33140613,5,500.00,-3474.25,35670.10,694.85,694.9,2026-01-06,2026-01-28,0,0.00,0.00,PR85-95_fast
82203840,17,22636.00,-11804.90,136451.00,694.41,52.2,2026-01-08,2026-01-31,0,0.00,0.00,PR85-95_fast
20584537,5,400.00,-3470.10,9869.50,694.02,867.5,2026-01-01,2026-01-23,0,0.00,0.00,PR85-95_fast
23308910,9,2400.00,-6242.06,56296.85,693.56,260.1,2026-01-04,2026-01-26,0,0.00,0.00,PR85-95_fast
76824760,1,600.00,-692.58,2228.00,692.58,115.4,2026-01-29,2026-01-29,0,0.00,0.00,PR85-95_fast
31637803,2,100.00,-1384.74,8152.00,692.37,1384.7,2026-01-17,2026-01-18,0,0.00,0.00,PR85-95_fast
26897559,4,1000.00,-2766.49,6661.00,691.62,276.6,2026-01-11,2026-01-30,0,0.00,0.00,PR85-95_fast
63626291,1,1000.00,-691.04,6020.96,691.04,69.1,2026-01-18,2026-01-18,0,0.00,0.00,PR85-95_fast
10713871,1,500.00,-691.00,2152.00,691.00,138.2,2026-01-24,2026-01-24,0,0.00,0.00,PR85-95_fast
87236876,6,3500.00,-4142.80,14313.90,690.47,118.4,2026-01-01,2026-01-22,0,0.00,0.00,PR85-95_fast
62057098,1,210.00,-690.36,6200.00,690.36,328.7,2026-01-25,2026-01-25,0,0.00,0.00,PR85-95_fast
53290467,2,100.00,-1379.60,2520.00,689.80,1379.6,2026-01-12,2026-01-28,0,0.00,0.00,PR85-95_fast
68899189,1,660.00,-689.57,2208.10,689.57,104.5,2026-01-14,2026-01-14,0,0.00,0.00,PR85-95_fast
24334528,5,4000.00,-3441.10,26590.00,688.22,86.0,2026-01-01,2026-01-23,0,0.00,0.00,PR85-95_fast
47729240,2,900.00,-1373.25,9702.00,686.63,152.6,2026-01-03,2026-01-04,0,0.00,0.00,PR85-95_fast
64030538,1,1044.00,-685.20,8069.00,685.20,65.6,2026-01-03,2026-01-03,0,0.00,0.00,PR85-95_fast
76655807,3,1000.00,-2054.68,13587.90,684.89,205.5,2026-01-18,2026-01-20,0,0.00,0.00,PR85-95_fast
86711988,2,800.00,-1367.00,2063.00,683.50,170.9,2026-01-19,2026-01-20,0,0.00,0.00,PR85-95_fast
44989665,1,500.00,-683.40,3266.00,683.40,136.7,2026-01-13,2026-01-13,0,0.00,0.00,PR85-95_fast
71448964,2,200.00,-1365.74,4258.00,682.87,682.9,2026-01-30,2026-01-31,0,0.00,0.00,PR85-95_fast
56103635,6,2500.00,-4096.30,18214.00,682.72,163.9,2026-01-07,2026-01-13,0,0.00,0.00,PR85-95_fast
91683549,2,200.00,-1364.08,5768.00,682.04,682.0,2026-01-13,2026-01-14,0,0.00,0.00,PR85-95_fast
50547115,5,1100.00,-3408.40,13741.00,681.68,309.9,2026-01-06,2026-01-23,0,0.00,0.00,PR85-95_fast
53407368,2,100.00,-1361.52,11983.00,680.76,1361.5,2026-01-29,2026-01-30,0,0.00,0.00,PR85-95_fast
22669978,7,1986.00,-4763.02,40147.00,680.43,239.8,2026-01-04,2026-01-17,0,0.00,0.00,PR85-95_fast
48128180,1,500.00,-680.40,1064.00,680.40,136.1,2026-01-21,2026-01-21,0,0.00,0.00,PR85-95_fast
84061135,2,1000.00,-1360.60,19785.80,680.30,136.1,2026-01-24,2026-01-25,0,0.00,0.00,PR85-95_fast
46869699,1,100.00,-680.05,4196.00,680.05,680.1,2026-01-31,2026-01-31,0,0.00,0.00,PR85-95_fast
20068665,2,500.00,-1359.00,2845.00,679.50,271.8,2026-01-30,2026-01-31,0,0.00,0.00,PR85-95_fast
33654216,5,400.00,-3393.90,8167.50,678.78,848.5,2026-01-05,2026-01-26,0,0.00,0.00,PR85-95_fast
29026770,2,2000.00,-1353.30,9081.00,676.65,67.7,2026-01-21,2026-01-22,0,0.00,0.00,PR85-95_fast
89128101,2,300.00,-1352.56,5970.00,676.28,450.9,2026-01-30,2026-01-31,0,0.00,0.00,PR85-95_fast
27827034,4,100.00,-2704.73,7656.00,676.18,2704.7,2026-01-04,2026-01-16,0,0.00,0.00,PR85-95_fast
18610354,1,500.00,-674.71,1690.00,674.71,134.9,2026-01-13,2026-01-13,0,0.00,0.00,PR85-95_fast
15915516,7,6500.00,-4713.90,35943.90,673.41,72.5,2026-01-23,2026-01-29,0,0.00,0.00,PR85-95_fast
74118160,10,1500.00,-6730.00,20896.66,673.00,448.7,2026-01-03,2026-01-26,0,0.00,0.00,PR85-95_fast
73239929,4,1800.00,-2688.08,10832.00,672.02,149.3,2026-01-18,2026-01-24,0,0.00,0.00,PR85-95_fast
59903564,1,300.00,-671.05,1236.00,671.05,223.7,2026-01-10,2026-01-10,0,0.00,0.00,PR85-95_fast
80903812,6,260.00,-4025.61,21697.75,670.94,1548.3,2026-01-02,2026-01-21,0,0.00,0.00,PR85-95_fast
57709766,1,100.00,-670.00,800.00,670.00,670.0,2026-01-30,2026-01-30,0,0.00,0.00,PR85-95_fast
79738472,6,2200.00,-4018.14,22029.14,669.69,182.6,2026-01-01,2026-01-29,0,0.00,0.00,PR85-95_fast
23346299,4,200.00,-2678.50,7862.00,669.63,1339.3,2026-01-17,2026-01-20,0,0.00,0.00,PR85-95_fast
39582692,13,6800.00,-8702.06,52235.00,669.39,128.0,2026-01-15,2026-01-29,0,0.00,0.00,PR85-95_fast
88762509,19,38550.00,-12696.70,511268.30,668.25,32.9,2026-01-02,2026-01-31,0,0.00,0.00,PR85-95_fast
35710350,1,500.00,-667.88,1151.00,667.88,133.6,2026-01-06,2026-01-06,0,0.00,0.00,PR85-95_fast
82556159,10,36000.00,-6652.15,545829.50,665.22,18.5,2026-01-05,2026-01-30,0,0.00,0.00,PR85-95_fast
53166415,1,100.00,-664.76,1356.00,664.76,664.8,2026-01-03,2026-01-03,0,0.00,0.00,PR85-95_fast
26486073,10,2200.00,-6646.52,53651.30,664.65,302.1,2026-01-07,2026-01-31,0,0.00,0.00,PR85-95_fast
63701364,1,501.00,-664.36,2093.80,664.36,132.6,2026-01-19,2026-01-19,0,0.00,0.00,PR85-95_fast
81320876,12,117000.00,-7972.00,624152.58,664.33,6.8,2026-01-05,2026-01-28,0,0.00,0.00,PR85-95_fast
91252299,8,17100.00,-5313.61,161670.63,664.20,31.1,2026-01-04,2026-01-24,0,0.00,0.00,PR85-95_fast
20776216,6,1100.00,-3984.52,35148.00,664.09,362.2,2026-01-26,2026-01-31,0,0.00,0.00,PR85-95_fast
66516327,4,1300.00,-2655.07,19879.10,663.77,204.2,2026-01-28,2026-01-31,0,0.00,0.00,PR85-95_fast
81137585,1,100.00,-663.50,9346.00,663.50,663.5,2026-01-13,2026-01-13,0,0.00,0.00,PR85-95_fast
36835639,17,21615.00,-11261.65,70112.59,662.45,52.1,2026-01-01,2026-01-28,0,0.00,0.00,PR85-95_fast
33063656,5,1000.00,-3310.41,12939.23,662.08,331.0,2026-01-14,2026-01-28,0,0.00,0.00,PR85-95_fast
99295820,1,300.00,-661.88,1907.70,661.88,220.6,2026-01-07,2026-01-07,0,0.00,0.00,PR85-95_fast
63286354,1,100.00,-661.84,353.00,661.84,661.8,2026-01-03,2026-01-03,0,0.00,0.00,PR85-95_fast
99333223,8,10100.00,-5286.77,114991.56,660.85,52.3,2026-01-07,2026-01-21,0,0.00,0.00,PR85-95_fast
65992001,5,500.00,-3302.80,13546.00,660.56,660.6,2026-01-03,2026-01-21,0,0.00,0.00,PR85-95_fast
74560897,4,3400.00,-2639.28,23585.25,659.82,77.6,2026-01-15,2026-01-27,0,0.00,0.00,PR85-95_fast
21243256,1,500.00,-659.50,1809.50,659.50,131.9,2026-01-06,2026-01-06,0,0.00,0.00,PR85-95_fast
33593454,4,1650.00,-2636.27,10558.00,659.07,159.8,2026-01-11,2026-01-22,0,0.00,0.00,PR85-95_fast
50209734,1,620.00,-658.85,2278.00,658.85,106.3,2026-01-25,2026-01-25,0,0.00,0.00,PR85-95_fast
24637040,9,2550.00,-5906.82,24484.00,656.31,231.6,2026-01-02,2026-01-29,0,0.00,0.00,PR85-95_fast
28595551,3,500.00,-1968.70,5240.00,656.23,393.7,2026-01-16,2026-01-24,0,0.00,0.00,PR85-95_fast
17664782,3,900.00,-1967.64,5824.00,655.88,218.6,2026-01-27,2026-01-30,0,0.00,0.00,PR85-95_fast
50267089,8,1600.00,-5238.62,20575.00,654.83,327.4,2026-01-23,2026-01-31,0,0.00,0.00,PR85-95_fast
95535978,1,500.00,-654.30,3290.00,654.30,130.9,2026-01-28,2026-01-28,0,0.00,0.00,PR85-95_fast
84516592,2,500.00,-1305.65,4798.00,652.83,261.1,2026-01-24,2026-01-25,0,0.00,0.00,PR85-95_fast
49500989,1,300.00,-651.84,1561.00,651.84,217.3,2026-01-04,2026-01-04,0,0.00,0.00,PR85-95_fast
56713147,5,2650.00,-3257.80,18635.00,651.56,122.9,2026-01-25,2026-01-31,0,0.00,0.00,PR85-95_fast
66691712,2,200.00,-1303.08,7190.20,651.54,651.5,2026-01-26,2026-01-27,0,0.00,0.00,PR85-95_fast
69767967,2,503.00,-1300.05,11771.00,650.03,258.5,2026-01-10,2026-01-11,0,0.00,0.00,PR85-95_fast
26767046,2,2554.00,-1300.00,30000.00,650.00,50.9,2026-01-29,2026-01-30,0,0.00,0.00,PR85-95_fast
56521947,15,11550.00,-9734.40,78222.00,648.96,84.3,2026-01-15,2026-01-31,0,0.00,0.00,PR85-95_fast
89224225,4,1000.00,-2592.00,16314.00,648.00,259.2,2026-01-18,2026-01-21,0,0.00,0.00,PR85-95_fast
83279632,2,500.00,-1295.83,8390.00,647.92,259.2,2026-01-20,2026-01-21,0,0.00,0.00,PR85-95_fast
86118482,26,65800.00,-16838.48,219425.20,647.63,25.6,2026-01-01,2026-01-28,0,0.00,0.00,PR85-95_fast
66652240,1,300.00,-647.30,3318.50,647.30,215.8,2026-01-17,2026-01-17,0,0.00,0.00,PR85-95_fast
47289359,6,2600.00,-3879.80,17243.50,646.63,149.2,2026-01-03,2026-01-21,0,0.00,0.00,PR85-95_fast
81943920,9,6000.00,-5811.64,161005.80,645.74,96.9,2026-01-17,2026-01-28,0,0.00,0.00,PR85-95_fast
99847896,5,6600.00,-3228.14,92462.00,645.63,48.9,2026-01-01,2026-01-31,0,0.00,0.00,PR85-95_fast
69965423,6,1700.00,-3872.89,20045.50,645.48,227.8,2026-01-19,2026-01-26,0,0.00,0.00,PR85-95_fast
15288168,3,500.00,-1936.44,21945.00,645.48,387.3,2026-01-28,2026-01-30,0,0.00,0.00,PR85-95_fast
14819458,1,1000.00,-644.48,1906.00,644.48,64.4,2026-01-22,2026-01-22,0,0.00,0.00,PR85-95_fast
93237144,11,5300.00,-7089.26,39892.00,644.48,133.8,2026-01-02,2026-01-23,0,0.00,0.00,PR85-95_fast
52135571,1,500.00,-644.08,1802.00,644.08,128.8,2026-01-23,2026-01-23,0,0.00,0.00,PR85-95_fast
32740263,4,1000.00,-2571.96,13453.00,642.99,257.2,2026-01-17,2026-01-20,0,0.00,0.00,PR85-95_fast
22508912,2,300.00,-1285.81,8790.00,642.91,428.6,2026-01-07,2026-01-12,0,0.00,0.00,PR85-95_fast
99125360,3,1000.00,-1927.12,19066.00,642.37,192.7,2026-01-24,2026-01-26,0,0.00,0.00,PR85-95_fast
74012117,2,400.00,-1284.00,3505.00,642.00,321.0,2026-01-02,2026-01-30,0,0.00,0.00,PR85-95_fast
79750214,11,4300.00,-7057.92,93448.50,641.63,164.1,2026-01-06,2026-01-28,0,0.00,0.00,PR85-95_fast
29512747,18,5900.00,-11535.00,110188.00,640.83,195.5,2026-01-01,2026-01-31,0,0.00,0.00,PR85-95_fast
70308122,8,6900.00,-5122.56,66096.00,640.32,74.2,2026-01-02,2026-01-17,0,0.00,0.00,PR85-95_fast
10647011,1,500.00,-639.80,1820.00,639.80,128.0,2026-01-06,2026-01-06,0,0.00,0.00,PR85-95_fast
15556887,2,700.00,-1279.07,2485.00,639.54,182.7,2026-01-04,2026-01-07,0,0.00,0.00,PR85-95_fast
85704054,1,10040.00,-639.38,17570.00,639.38,6.4,2026-01-17,2026-01-17,0,0.00,0.00,PR85-95_fast
88697939,7,700.00,-4472.66,10883.00,638.95,639.0,2026-01-17,2026-01-23,0,0.00,0.00,PR85-95_fast
56129812,1,300.00,-638.90,3330.00,638.90,213.0,2026-01-23,2026-01-23,0,0.00,0.00,PR85-95_fast
75374928,2,500.00,-1277.45,7651.00,638.73,255.5,2026-01-14,2026-01-15,0,0.00,0.00,PR85-95_fast
93617737,2,700.00,-1275.46,10022.00,637.73,182.2,2026-01-05,2026-01-25,0,0.00,0.00,PR85-95_fast
58119301,8,3690.00,-5099.31,16465.75,637.41,138.2,2026-01-13,2026-01-27,0,0.00,0.00,PR85-95_fast
31139278,4,850.00,-2549.23,37252.00,637.31,299.9,2026-01-05,2026-01-13,0,0.00,0.00,PR85-95_fast
68146257,9,5000.00,-5724.93,83913.71,636.10,114.5,2026-01-01,2026-01-22,0,0.00,0.00,PR85-95_fast
30666395,5,1000.00,-3173.13,14246.79,634.63,317.3,2026-01-06,2026-01-13,0,0.00,0.00,PR85-95_fast
62221283,20,143311.00,-12661.90,475872.00,633.10,8.8,2026-01-01,2026-01-29,0,0.00,0.00,PR85-95_fast
31516356,5,1350.00,-3163.00,3645.00,632.60,234.3,2026-01-01,2026-01-15,0,0.00,0.00,PR85-95_fast
82761516,5,1700.00,-3159.79,38279.50,631.96,185.9,2026-01-01,2026-01-27,0,0.00,0.00,PR85-95_fast
37075969,1,300.00,-631.10,5248.00,631.10,210.4,2026-01-18,2026-01-18,0,0.00,0.00,PR85-95_fast
20271564,5,1000.00,-3153.59,10501.00,630.72,315.4,2026-01-04,2026-01-27,0,0.00,0.00,PR85-95_fast
59750817,1,500.00,-630.20,5056.50,630.20,126.0,2026-01-13,2026-01-13,0,0.00,0.00,PR85-95_fast
94285779,1,300.00,-630.20,3143.00,630.20,210.1,2026-01-22,2026-01-22,0,0.00,0.00,PR85-95_fast
69772908,6,1000.00,-3778.59,28921.25,629.77,377.9,2026-01-19,2026-01-29,0,0.00,0.00,PR85-95_fast
21524233,7,3700.00,-4406.90,10102.00,629.56,119.1,2026-01-17,2026-01-30,0,0.00,0.00,PR85-95_fast
75483076,3,900.00,-1888.12,3962.00,629.37,209.8,2026-01-03,2026-01-05,0,0.00,0.00,PR85-95_fast
52431889,7,12100.00,-4404.96,52878.10,629.28,36.4,2026-01-15,2026-01-29,0,0.00,0.00,PR85-95_fast
93456245,3,2000.00,-1887.24,9360.00,629.08,94.4,2026-01-20,2026-01-30,0,0.00,0.00,PR85-95_fast
71212208,2,2000.00,-1256.70,6073.00,628.35,62.8,2026-01-18,2026-01-19,0,0.00,0.00,PR85-95_fast
79923813,5,400.00,-3138.60,14698.00,627.72,784.7,2026-01-01,2026-01-18,0,0.00,0.00,PR85-95_fast
90029555,4,1200.00,-2507.83,11547.50,626.96,209.0,2026-01-04,2026-01-09,0,0.00,0.00,PR85-95_fast
44207980,2,2000.00,-1252.04,3401.00,626.02,62.6,2026-01-16,2026-01-22,0,0.00,0.00,PR85-95_fast
63856783,2,1000.00,-1250.95,19231.00,625.48,125.1,2026-01-06,2026-01-07,0,0.00,0.00,PR85-95_fast
46388993,1,2000.00,-624.55,3509.00,624.55,31.2,2026-01-22,2026-01-22,0,0.00,0.00,PR85-95_fast
36280032,3,2800.00,-1872.79,11891.00,624.26,66.9,2026-01-06,2026-01-22,0,0.00,0.00,PR85-95_fast
19935055,1,2000.00,-623.90,8531.00,623.90,31.2,2026-01-20,2026-01-20,0,0.00,0.00,PR85-95_fast
